voyage_route,waveh,bf,tw_head_beam_tail,tw_direction_index,tc_head_beam_tail,tc_direction_index,twspeed,tcspeed,slip,stw,sog,poweravgkw,me_foc_hfo,rpm
0.0,1.7441,4,Beam,E,Head,WNW,11.4646,0.6823,-0.0114,12.92,12.4,5226.1232,1087.3,75.9
0.0,1.9767,4,Beam,ENE,Head,WNW,12.8604,0.522,-0.0169,13.01,12.5,5209.6104,1088.5,76.1
0.0,2.2118,4,Beam,E,Head,WNW,14.2708,0.2917,-0.0195,12.76,12.5,5238.0459,1096.6,75.9
0.0,4.0511,6,Head,SE,Head,WNW,21.2043,0.6107,-0.0032,12.84,12.3,5321.5049,1111.5,75.9
0.0,3.9895,5,Head,SE,Head,WNW,20.9651,0.8435,0.0157,12.78,12.1,5268.5841,1093.6,76.1
0.0,3.8271,5,Head,SE,Head,WNW,20.4236,1.2119,0.0319,12.88,11.9,5343.4967,1106.0,76.1
0.0,3.0771,5,Head,ESE,Head,WNW,17.9237,1.1157,0.0212,12.89,12.0,5318.3255,1107.5,75.9
0.0,2.2874,4,Head,ESE,Head,WNW,14.7241,1.016,0.0157,12.97,12.1,5301.2588,1100.5,76.1
0.0,2.3818,4,Head,SE,Head,WNW,15.2908,0.9196,0.017,12.79,12.1,5273.1134,1101.3,76.2
0.0,2.1723,4,Head,SE,Head,WNW,14.0337,0.8307,0.0157,12.73,12.1,5294.0863,1101.1,76.1
0.0,1.8797,4,Head,SE,Head,WNW,12.2785,0.8519,0.0062,13.01,12.2,5254.4979,1101.7,76.0
0.0,1.6282,4,Head,ESE,Head,WNW,10.7691,0.7492,-0.0087,12.95,12.4,5254.2392,1426.8,76.1
0.0,1.3709,3,Head,ESE,Head,WNW,8.9669,0.6914,-0.0127,12.98,12.4,5181.929,1083.1,75.8
0.0,1.2937,3,Head,SE,Head,WNW,8.3493,0.6103,-0.0182,13.09,12.5,5182.0714,1084.6,76.0
0.0,1.5203,4,Beam,E,Head,WNW,10.1217,0.6227,-0.0345,13.28,12.7,5155.011,1076.6,76.0
0.0,2.0144,4,Beam,ENE,Head,WNW,13.0866,0.6445,-0.0331,13.2,12.7,5111.5866,1069.1,76.1
0.0,1.5839,4,Beam,ENE,Beam,W,10.5033,0.6959,-0.0359,13.0,12.7,5073.5124,1063.3,75.9
0.0,0.2442,1,Head,SE,Head,WNW,2.4424,0.7105,-0.0359,13.16,12.7,5063.1794,1057.5,75.9
0.0,0.9155,2,Head,ESE,Head,WNW,5.6379,0.3162,-0.0494,13.12,12.9,5037.4709,1054.7,76.1
0.0,0.734,2,Head,SE,Head,WNW,4.8602,0.5187,-0.0494,13.34,12.9,5121.1499,1070.6,76.1
0.0,1.4303,3,Beam,E,Beam,WSW,9.4424,0.3472,-0.0657,13.15,13.1,5091.663,1060.2,76.1
0.0,0.33,2,Tail,NNW,Beam,WSW,3.1285,1.0112,-0.0766,13.37,13.2,5155.3817,1072.9,75.9
0.0,0.1911,1,Tail,N,Head,WNW,1.9111,0.2736,-0.0752,13.42,13.2,5080.1969,1055.0,76.0
0.0,1.045,3,Beam,NE,Head,W,6.36,0.0854,-0.0752,13.25,13.2,4909.0795,1023.0,76.0
0.0,1.2338,3,Tail,NNE,Head,WNW,7.8702,0.3028,-0.0643,13.34,13.1,4997.0091,1047.6,76.2
0.0,1.5152,4,Beam,NNE,Head,WNW,10.0915,0.2481,-0.0738,13.43,13.2,5042.2526,1049.7,76.1
0.0,0.1555,1,Tail,NNE,Beam,W,1.5547,0.3492,-0.0752,13.33,13.2,5021.3007,1041.4,76.0
0.0,0.1442,1,Beam,NE,Beam,WSW,1.4423,0.4031,-0.0738,13.29,13.2,5005.5933,1045.1,76.1
0.0,0.5198,2,Beam,NE,Head,W,3.9419,0.4708,-0.0671,13.36,13.1,5014.9335,1053.1,76.0
0.0,0.5376,2,Tail,NNE,Beam,SW,4.0184,0.4741,-0.0724,13.08,13.2,5017.7568,1048.3,76.2
0.0,1.4677,3,Head,SE,Beam,WSW,9.7415,0.4319,-0.0603,13.02,13.0,5089.4094,1066.2,75.9
0.0,1.1905,3,Head,SE,Head,W,7.5239,0.5569,-0.0508,13.22,12.9,5166.9494,1081.6,76.0
0.0,0.9351,2,Head,SE,Head,W,5.7218,0.3172,-0.0603,13.16,13.0,5100.5372,1069.7,75.9
0.0,1.3115,3,Head,SSE,Beam,WSW,8.4918,0.5089,-0.0589,13.09,13.0,5121.5834,1062.4,76.0
0.0,1.1757,3,Head,SSE,Beam,WSW,7.4059,0.4994,-0.0589,13.01,13.0,5165.3576,1069.6,76.0
0.0,1.2568,3,Head,SE,Beam,WSW,8.0542,0.393,-0.0603,13.07,13.0,5168.0993,1075.8,75.9
0.0,1.3038,3,Head,ESE,Beam,WSW,8.4303,0.4676,-0.0671,13.19,13.1,5181.2755,1083.5,76.0
0.0,1.3298,3,Head,ESE,Beam,WSW,8.6381,0.7357,-0.0685,13.16,13.1,5188.7653,1076.4,75.9
0.0,1.4878,3,Head,ESE,Beam,WSW,9.9027,0.6672,-0.0685,13.16,13.1,5140.2796,1413.1,75.9
0.0,1.5966,4,Beam,E,Beam,WSW,10.5797,0.5715,-0.0685,13.08,13.1,5136.3054,1067.8,75.9
0.0,3.385,5,Beam,ENE,Beam,WSW,18.95,0.6587,-0.0603,13.02,13.0,5157.7663,1076.4,75.9
0.0,2.6237,5,Beam,NE,Beam,WSW,16.4124,0.4829,-0.0494,12.99,12.9,5068.5517,1062.4,76.1
0.0,2.1887,4,Beam,ENE,Beam,WSW,14.1322,0.6718,-0.0603,13.12,13.0,5118.0239,1072.6,75.9
0.0,2.2994,4,Beam,E,Head,W,14.7963,0.5592,-0.0508,13.19,12.9,5104.8696,1063.7,76.0
0.0,1.5507,4,Beam,ENE,Head,WNW,10.3044,0.4961,-0.0494,13.21,12.9,5124.3376,1065.9,76.1
0.0,1.5202,4,Beam,NE,Head,W,10.1213,0.639,-0.0508,13.23,12.9,5075.4215,1060.3,76.0
0.0,1.6646,4,Beam,ENE,Head,WNW,10.9875,0.612,-0.0508,13.28,12.9,5178.8878,1076.3,76.0
0.0,1.8283,4,Tail,NE,Head,WNW,11.9698,0.5814,-0.0508,13.26,12.9,5081.7887,1045.4,76.0
0.0,2.0297,4,Tail,NNE,Head,WNW,13.1783,0.7659,-0.0522,13.32,12.9,5082.2557,1066.1,75.9
0.0,2.0175,4,Tail,NNE,Head,W,13.1053,0.8189,-0.048,13.31,12.9,5157.405,1081.6,76.2
0.0,2.016,4,Tail,NNE,Head,WNW,13.096,0.726,-0.0575,13.41,13.0,5145.0581,1068.5,76.1
0.0,1.9194,4,Tail,NNE,Beam,WSW,12.5162,0.7616,-0.0575,13.12,13.0,5076.5211,1058.5,76.1
0.0,1.9616,4,Tail,NNE,Beam,W,12.7698,0.8493,-0.0508,13.13,12.9,5109.645,1068.5,76.0
0.0,1.8907,4,Tail,N,Beam,W,12.3443,0.6773,-0.0589,13.22,13.0,5103.2778,1062.4,76.0
0.0,1.772,4,Tail,NNE,Beam,WSW,11.6321,0.6401,-0.0685,13.1,13.1,5023.437,1056.8,75.9
0.0,1.7531,4,Beam,NE,Beam,WSW,11.5186,0.6187,-0.0671,13.13,13.1,5031.6473,1056.8,76.0
0.0,1.7202,4,Tail,NNE,Beam,WSW,11.3211,0.5748,-0.0671,13.15,13.1,5068.2585,1060.8,76.0
0.0,1.4288,3,Tail,NE,Beam,SW,9.4305,0.4199,-0.0671,13.01,13.1,4987.8731,1051.5,76.0
0.0,1.8061,4,Beam,ENE,Beam,SW,11.8364,0.2293,-0.0657,13.08,13.1,5088.4752,1063.3,76.1
0.0,2.1264,4,Beam,ENE,Beam,WSW,13.7583,0.5282,-0.0671,13.14,13.1,5150.2356,1080.8,76.0
0.0,4.0844,6,Beam,E,Beam,SW,21.3376,0.5924,-0.0589,12.93,13.0,5166.9494,1083.4,76.0
0.0,4.4848,6,Beam,ENE,Beam,WSW,22.9394,0.5624,-0.0603,13.13,13.0,5187.1756,1079.0,75.9
0.0,4.2902,6,Beam,ENE,Beam,WSW,22.1608,0.7528,-0.0575,13.18,13.0,5196.8594,1086.1,76.1
0.0,1.8472,4,Beam,NE,Head,WNW,12.083,0.7044,-0.0589,13.55,13.0,5075.4215,1058.3,76.0
0.0,2.2265,4,Tail,N,Head,W,14.3589,0.4313,-0.0834,13.55,13.3,5028.4637,1050.6,76.0
0.0,1.8357,4,Tail,N,Head,WNW,12.0144,0.1932,-0.0834,13.48,13.3,5065.0749,1408.2,76.0
0.0,1.5555,4,Tail,N,Beam,W,10.333,0.326,-0.0834,13.42,13.3,5031.6473,1051.3,76.0
0.0,1.9576,4,Tail,NNW,Beam,W,12.7458,0.3618,-0.0915,13.55,13.4,5056.32,1052.3,76.0
0.0,1.5422,4,Tail,NNW,Beam,WSW,10.2534,0.1967,-0.1078,13.65,13.6,5003.791,1046.0,76.0
0.0,1.4568,3,Tail,NNW,Beam,WSW,9.6547,0.2837,-0.1026,13.52,13.5,5003.3239,1047.6,75.8
0.0,1.3818,3,Tail,NNW,Beam,W,9.0541,0.1969,-0.0901,13.46,13.4,5003.2024,1043.5,76.1
0.0,0.9881,2,Tail,NNW,Beam,W,5.949,0.2686,-0.0901,13.53,13.4,5074.1303,1052.8,76.1
0.0,1.0745,3,Tail,NNW,Beam,WSW,6.5964,0.2436,-0.1011,13.56,13.5,5009.9246,1048.4,75.9
0.0,0.977,2,Tail,NNW,Beam,W,5.9012,0.3131,-0.0862,13.44,13.3,4927.9129,1035.1,75.8
0.0,1.385,3,Tail,N,Beam,WSW,9.08,0.6135,-0.0781,13.32,13.2,5002.5301,1045.9,75.8
0.0,1.0852,3,Tail,NNW,Head,W,6.6819,0.4176,-0.0766,13.43,13.2,5013.8988,1044.1,75.9
0.0,1.6496,4,Tail,NNW,Beam,WSW,10.8978,0.5096,-0.0805,13.44,13.3,4977.0594,1043.2,76.2
0.0,1.6741,4,Tail,NNW,Beam,WSW,11.0446,0.4085,-0.0848,13.4,13.3,4897.8511,1025.6,75.9
0.0,1.8801,4,Tail,NNW,Head,WNW,12.2807,0.2676,-0.093,13.59,13.4,5097.3578,1063.1,75.9
0.0,1.8124,4,Tail,NNW,Tail,SSW,11.8742,0.3579,-0.1078,13.33,13.6,4996.6279,1048.4,76.0
0.0,1.372,3,Tail,N,Beam,SW,8.9763,0.3781,-0.0915,13.34,13.4,5081.7887,1067.2,76.0
0.0,1.1965,3,Beam,E,Tail,SSW,7.5721,0.3868,-0.0915,13.19,13.4,5076.2174,1067.4,76.0
0.0,1.3539,3,Head,ESE,Beam,WSW,8.8312,0.4622,-0.0766,13.23,13.2,5122.793,1067.9,75.9
0.0,1.4276,3,Head,ESE,Beam,SW,9.4209,0.4679,-0.0752,13.11,13.2,5143.8685,1079.1,76.0
0.0,2.0403,4,Beam,E,Beam,WSW,13.2417,0.6188,-0.0657,13.04,13.1,5153.8245,1079.1,76.1
0.0,2.134,4,Beam,ENE,Beam,WSW,13.804,0.3931,-0.0766,13.16,13.2,5133.126,1070.3,75.9
0.0,2.2077,4,Beam,ENE,Beam,WSW,14.2461,0.5773,-0.0766,13.23,13.2,5133.9208,1073.4,75.9
0.0,1.7684,4,Beam,ENE,Beam,WSW,11.6101,0.381,-0.0805,13.38,13.3,5123.0914,1065.7,76.2
0.0,2.0868,4,Beam,ENE,Beam,WSW,13.521,0.536,-0.0834,13.24,13.3,5130.3383,1059.2,76.0
0.0,2.5805,5,Beam,ENE,Beam,WSW,16.2682,0.5603,-0.0766,13.28,13.2,5124.3827,1073.2,75.9
0.0,3.242,5,Beam,ENE,Beam,WSW,18.4734,0.5332,-0.0738,13.25,13.2,5142.6673,1073.7,76.1
0.0,3.0538,5,Beam,ENE,Beam,WSW,17.8461,0.5805,-0.0657,13.19,13.1,5133.104,1329.5,76.1
0.0,3.0591,5,Beam,ENE,Beam,W,17.8637,0.4906,-0.0685,13.27,13.1,5135.5105,1152.4,75.9
0.0,2.6646,5,Beam,ENE,Beam,W,16.5488,0.5788,-0.0766,13.36,13.2,5154.5869,1074.2,75.9
0.0,2.399,4,Beam,ENE,Head,WNW,15.3941,0.3258,-0.0834,13.5,13.3,5139.0931,1070.3,76.0
0.0,2.4727,4,Beam,ENE,Tail,SSE,15.8363,1.7352,-0.0915,11.71,13.4,5132.7259,1070.7,76.0
0.0,2.969,5,Beam,ENE,Beam,W,17.5632,0.409,-0.093,13.56,13.4,5108.4857,1060.6,75.9
0.0,2.7267,5,Beam,NE,Head,W,16.7558,0.2903,-0.0915,13.57,13.4,5077.0133,1062.5,76.0
0.0,2.0539,4,Beam,NE,Head,WNW,13.3236,0.4879,-0.0819,13.68,13.3,5094.0538,1059.8,76.1
0.0,2.6128,5,Beam,NE,Head,W,16.3758,0.4143,-0.0834,13.52,13.3,5120.7875,1067.3,76.0
0.0,2.6088,5,Beam,ENE,Beam,W,16.3627,0.5344,-0.0766,13.36,13.2,5145.0487,1070.4,75.9
0.0,2.1956,4,Beam,ENE,Tail,SSW,14.1735,0.8212,-0.0915,12.75,13.4,5099.2984,1055.5,76.0
0.0,2.0467,4,Beam,ENE,Beam,W,13.2803,0.5041,-0.093,13.58,13.4,5095.7681,1061.2,75.9
0.0,2.3805,4,Beam,ENE,Head,WNW,15.2832,0.39,-0.0848,13.57,13.3,5063.9742,1054.3,75.9
0.0,2.4523,4,Beam,ENE,Head,WNW,15.7136,0.3341,-0.0766,13.44,13.2,5023.437,1049.7,75.9
0.0,2.0694,4,Beam,ENE,Head,WNW,13.4166,0.7451,-0.0589,13.41,13.0,5088.9517,1058.3,76.0
0.0,2.5298,5,Beam,NE,Head,WNW,16.0993,0.7562,-0.0589,13.46,13.0,4987.8731,1037.8,76.0
0.0,2.1477,4,Tail,NNE,Head,WNW,13.8861,0.6881,-0.0522,13.53,12.9,4971.7719,1035.7,75.9
0.0,2.1863,4,Beam,NE,Head,WNW,14.1181,0.7506,-0.0536,13.54,12.9,4968.3967,1038.3,75.8
0.0,2.0043,4,Beam,NE,Head,WNW,13.0256,0.8185,-0.0522,13.63,12.9,5057.6155,1067.9,75.9
0.0,1.8861,4,Beam,NE,Head,WNW,12.3167,0.7099,-0.0522,13.52,12.9,5045.6927,1046.4,75.9
0.0,1.8415,4,Beam,NE,Head,W,12.0488,0.9515,-0.0508,13.41,12.9,5057.9118,1054.2,76.0
0.0,1.6925,4,Beam,NE,Head,WNW,11.1551,0.7885,-0.0426,13.52,12.8,5034.035,1050.3,76.0
0.0,2.2236,4,Beam,ENE,Head,WNW,14.3418,0.8233,-0.0508,13.51,12.9,5037.2186,1050.7,76.0
0.0,1.5686,4,Beam,ENE,Head,WNW,10.4117,0.6103,-0.055,13.35,12.9,5013.371,1045.7,75.7
0.0,1.535,4,Beam,NE,Head,WNW,10.2102,0.9096,-0.0345,13.35,12.7,5051.5447,1048.2,76.0
0.0,1.8195,4,Beam,ENE,Head,WNW,11.9167,0.7341,-0.0536,13.33,12.9,5050.9519,1122.4,75.8
0.0,1.6073,4,Beam,ENE,Head,WNW,10.6436,0.6484,-0.0522,13.28,12.9,5013.104,1308.7,75.9
0.0,1.7012,4,Beam,ENE,Head,WNW,11.2074,0.6075,-0.0522,13.3,12.9,5021.0525,1048.9,75.9
0.0,1.3718,3,Beam,ENE,Head,WNW,8.9741,0.4873,-0.0575,13.32,13.0,5057.3945,1055.5,76.1
0.0,1.2414,3,Beam,NE,Beam,W,7.9312,0.5235,-0.0685,13.3,13.1,5035.3597,1052.1,75.9
0.0,1.1736,3,Beam,ENE,Beam,W,7.3888,0.3551,-0.0671,13.25,13.1,4990.2608,1046.4,76.0
0.0,1.6927,4,Beam,NE,Head,W,11.1564,0.5598,-0.0575,13.32,13.0,4954.589,1040.4,76.1
0.0,1.9912,4,Beam,NE,Head,W,12.947,0.6705,-0.0589,13.38,13.0,5006.1787,1052.4,76.0
0.0,2.1689,4,Beam,NE,Head,W,14.0136,0.6457,-0.0603,13.37,13.0,4994.0276,1042.7,75.9
0.0,2.0061,4,Tail,NE,Head,WNW,13.0364,0.7072,-0.0575,13.44,13.0,5056.5975,1054.4,76.1
0.0,1.9066,4,Beam,NE,Head,WNW,12.4398,0.7161,-0.0589,13.48,13.0,4987.0772,1049.8,76.0
0.0,1.7283,4,Beam,NE,Beam,W,11.37,0.6056,-0.0671,13.39,13.1,4969.5675,1042.2,76.0
0.0,1.7198,4,Tail,NNE,Head,WNW,11.3189,0.3747,-0.0738,13.45,13.2,5026.3138,1052.9,76.1
0.0,1.5539,4,Tail,NNE,Head,WNW,10.3234,0.1906,-0.0915,13.55,13.4,5023.6883,1051.1,76.0
0.0,1.2635,3,Beam,NE,Head,WNW,8.1084,0.2913,-0.0901,13.64,13.4,5002.4055,1050.0,76.1
0.0,1.2224,3,Tail,W,Head,NNW,7.7795,0.06,-0.0997,13.56,13.5,5017.3212,1048.4,76.0
0.0,1.1326,3,Beam,NE,Head,WNW,7.0607,0.2903,-0.0901,13.57,13.4,5002.4055,1050.4,76.1
0.0,0.6853,2,Beam,NE,Beam,W,4.6511,0.0769,-0.1011,13.53,13.5,4977.3358,1047.6,75.9
0.0,0.7422,2,Tail,NNE,Head,WNW,4.8952,0.2985,-0.0901,13.61,13.4,5005.5933,1049.9,76.1
0.0,1.3039,3,Tail,NNE,Beam,W,8.4315,0.2397,-0.0997,13.61,13.5,5000.6074,1045.6,76.0
0.0,0.9267,2,Beam,NE,Beam,W,5.6859,0.1062,-0.0915,13.45,13.4,4978.3223,1041.7,76.0
0.0,1.0855,3,Beam,NE,Head,WNW,6.6838,0.0644,-0.0915,13.46,13.4,4985.4854,1045.2,76.0
0.0,0.9771,2,Beam,NE,Beam,W,5.902,0.0254,-0.0915,13.41,13.4,4998.2197,1047.3,76.0
0.0,0.9022,2,Beam,NE,Beam,W,5.5809,0.1209,-0.0915,13.43,13.4,4994.2402,1044.3,76.0
0.0,0.8308,2,Beam,NE,Beam,W,5.2749,0.3211,-0.0901,13.5,13.4,4976.9033,1039.7,76.1
0.0,0.8573,2,Beam,NE,Beam,WSW,5.3886,0.1662,-0.1064,13.6,13.6,4988.0605,1041.8,76.1
0.0,1.0995,3,Beam,ENE,Beam,SW,6.7961,0.4284,-0.1093,13.45,13.6,4904.2099,1028.8,75.9
0.0,1.2307,3,Beam,ENE,Beam,W,7.8457,0.3435,-0.0915,13.5,13.4,4987.0772,1038.1,76.0
0.0,0.8854,2,Beam,ENE,Beam,WSW,5.5091,0.5236,-0.1093,13.55,13.6,4932.0295,1380.1,75.9
0.0,1.1192,3,Tail,NE,Beam,SW,6.9536,0.553,-0.1078,13.5,13.6,4937.7317,1032.0,76.0
0.0,1.3758,3,Tail,NNE,Beam,WSW,9.0066,0.4005,-0.1011,13.5,13.5,4926.4656,1029.2,75.9
0.0,1.92,4,Tail,N,Beam,WSW,12.5199,0.5518,-0.1078,13.67,13.6,4948.8742,1032.9,76.0
0.0,1.9013,4,Tail,NNE,Beam,W,12.408,0.4623,-0.1078,13.77,13.6,4939.3235,1035.4,76.0
0.0,1.6995,4,Tail,NNE,Beam,W,11.1967,0.5966,-0.1078,13.83,13.6,4926.5892,1033.3,76.0
0.0,1.8461,4,Tail,N,Beam,W,12.0769,0.4077,-0.0997,13.65,13.5,4897.937,1026.5,76.0
0.0,1.3914,3,Tail,N,Beam,W,9.1312,0.3818,-0.0982,13.64,13.5,4932.2746,1031.4,76.1
0.0,1.0414,3,Tail,N,Beam,W,6.3315,0.5519,-0.0901,13.59,13.4,4905.1786,1028.3,76.1
0.0,1.0463,3,Tail,NNW,Beam,W,6.37,0.4308,-0.0915,13.56,13.4,4878.8355,1026.7,76.0
0.0,1.0937,3,Tail,NNW,Beam,W,6.7498,0.417,-0.0915,13.52,13.4,4908.2836,1025.6,76.0
0.0,1.0004,3,Tail,NNW,Beam,W,6.0031,0.2082,-0.093,13.49,13.4,4874.8005,1024.5,75.9
0.0,0.2809,1,Tail,N,Beam,WSW,2.8086,0.2647,-0.093,13.46,13.4,4898.6459,1028.0,75.9
0.0,1.0306,3,Beam,ENE,Beam,W,6.245,0.0509,-0.0901,13.42,13.4,4869.3162,1021.9,76.1
0.0,1.1251,3,Head,ESE,Beam,WSW,7.0011,0.1666,-0.093,13.43,13.4,4848.5705,1020.4,75.9
0.0,1.1695,3,Head,ESE,Beam,WSW,7.3557,0.1874,-0.0915,13.41,13.4,4897.937,1022.0,76.0
0.0,1.0286,3,Head,ESE,Head,W,6.229,0.161,-0.0834,13.38,13.3,5022.8924,1047.4,76.0
0.0,0.9783,2,Head,ESE,Beam,WSW,5.9071,0.5353,-0.0848,13.33,13.3,4994.8225,1045.2,75.9
0.0,0.6187,2,Head,ESE,Beam,WSW,4.366,0.2555,-0.0752,13.23,13.2,4924.2015,1030.9,76.0
0.0,0.6597,2,Head,ESE,Beam,WSW,4.5417,0.363,-0.0603,12.99,13.0,4974.1565,1045.0,75.9
0.0,1.4731,3,Head,SE,Beam,SW,9.7849,0.2366,-0.0413,12.72,12.8,4925.899,1031.7,76.1
0.0,1.3319,3,Head,ESE,Head,WNW,8.6552,0.4225,-0.0169,12.81,12.5,4999.2177,1041.6,76.1
0.0,1.7103,4,Head,SSE,Head,WNW,11.2615,0.5349,-0.0209,12.88,12.5,5060.4775,1054.5,75.8
0.0,1.9072,4,Head,SE,Head,WNW,12.4433,0.7399,-0.0264,13.13,12.6,5122.3793,1066.3,76.0
0.0,1.7994,4,Head,SE,Head,WNW,11.7966,0.799,-0.044,13.31,12.8,5125.1775,1065.7,75.9
0.0,0.9482,2,Head,ESE,Head,WNW,5.7779,0.5699,-0.0589,13.51,13.0,4995.0361,1035.9,76.0
0.0,0.6841,2,Beam,ENE,Head,WNW,4.6463,0.4056,-0.0766,13.56,13.2,5005.1555,1395.6,75.9
0.0,1.2348,3,Tail,NNE,Head,WNW,7.8785,0.4334,-0.093,13.65,13.4,4942.3626,1024.9,75.9
0.0,1.1525,3,Beam,NE,Head,WNW,7.22,0.2594,-0.0915,13.55,13.4,4904.3041,1018.6,76.0
0.0,1.2473,3,Tail,NE,Head,WNW,7.9781,0.2789,-0.0901,13.55,13.4,4890.0367,1011.5,76.1
0.0,0.8732,2,Tail,N,Head,WNW,5.4567,0.3036,-0.0781,13.44,13.2,4894.5733,1017.3,75.8
0.0,0.3622,2,Tail,N,Head,WNW,3.2665,0.4335,-0.0724,13.51,13.2,4907.6343,1016.9,76.2
0.0,0.2309,1,Head,SSE,Head,WNW,2.3091,0.4197,-0.0671,13.45,13.1,4956.8332,1027.0,76.0
0.0,0.2029,1,Head,SSE,Head,WNW,2.0291,0.3857,-0.0643,13.39,13.1,4907.6343,1015.4,76.2
0.0,0.2558,1,Beam,ENE,Head,WNW,2.5578,0.4529,-0.0617,13.39,13.0,4883.46,1014.7,75.8
0.0,0.0885,0,Tail,NNW,Head,WNW,0.885,0.6615,-0.0522,13.52,12.9,4943.9522,1024.6,75.9
0.0,0.0888,0,Head,SSE,Head,WNW,0.8884,0.6633,-0.0522,13.53,12.9,4934.4141,1021.1,75.9
0.0,0.3255,2,Tail,NNE,Head,NNW,3.1091,0.8203,-0.044,13.62,12.8,4930.4398,1019.0,75.9
0.0,0.5063,2,Tail,NE,Head,WNW,3.8842,0.8727,-0.0522,13.71,12.9,4900.2356,1017.8,75.9
0.0,0.6416,2,Beam,NE,Head,NNW,4.4638,0.7855,-0.0508,13.68,12.9,4978.3223,1030.3,76.0
0.0,1.2131,3,Beam,ENE,Head,NNW,7.7046,0.4299,-0.0522,13.32,12.9,4975.7462,1034.1,75.9
0.0,1.2346,3,Beam,ENE,Head,WNW,7.8767,0.7476,-0.0522,13.38,12.9,5049.667,1043.0,75.9
0.0,1.4192,3,Beam,ENE,Head,WNW,9.3538,0.6101,-0.0575,13.4,13.0,4963.3553,1027.6,76.1
0.0,1.3782,3,Beam,ENE,Head,WNW,9.0259,0.5993,-0.0671,13.45,13.1,4954.4455,1021.3,76.0
0.0,1.6665,4,Beam,ENE,Beam,WNW,10.9989,0.4334,-0.0781,13.38,13.2,4999.3549,1035.4,75.8
0.0,1.2135,3,Beam,E,Head,WNW,7.7077,0.4903,-0.0819,13.55,13.3,4984.8728,1032.9,76.1
0.0,0.7918,2,Beam,E,Head,WNW,5.1077,0.3565,-0.0738,13.47,13.2,4952.1981,1025.6,76.1
0.0,0.6095,2,Beam,ENE,Head,WNW,4.3263,0.4554,-0.0671,13.42,13.1,4934.5481,1025.8,76.0
0.0,0.803,2,Beam,ENE,Head,NNW,5.1557,0.4425,-0.0671,13.52,13.1,4934.5481,1022.7,76.0
0.0,1.0899,3,Beam,ENE,Head,WNW,6.7192,0.4505,-0.0752,13.57,13.2,4942.5071,1025.1,76.0
0.0,1.0243,3,Beam,ENE,Head,WNW,6.1941,0.326,-0.0752,13.45,13.2,4899.5287,1020.1,76.0
0.0,1.0996,3,Beam,ENE,Head,WNW,6.7967,0.4452,-0.0685,13.48,13.1,4924.0811,1025.1,75.9
0.0,0.8861,2,Beam,NE,Head,WNW,5.5118,0.6163,-0.0671,13.53,13.1,5017.3212,1042.1,76.0
0.0,1.3253,3,Beam,ENE,Head,WNW,8.6026,0.7644,-0.0738,13.63,13.2,5070.1456,1371.8,76.1
0.0,1.2061,3,Beam,ENE,Head,WNW,7.6489,0.5023,-0.0738,13.56,13.2,4912.351,1045.7,76.1
0.0,1.3506,3,Tail,ENE,Head,NNW,8.8048,0.4633,-0.0752,13.6,13.2,4952.0578,1031.7,76.0
0.0,0.584,2,Beam,ENE,Head,NNW,4.217,0.4507,-0.0766,13.61,13.2,4952.6956,1027.8,75.9
0.0,0.7201,2,Tail,NE,Head,NNW,4.8004,0.4229,-0.0766,13.59,13.2,4905.0047,1025.5,75.9
0.0,0.4351,2,Beam,E,Head,N,3.5788,0.5918,-0.0738,13.78,13.2,4969.7309,1034.4,76.1
0.0,0.3708,2,Beam,ENE,Head,N,3.3035,0.3333,-0.0848,13.63,13.3,4885.9284,1022.6,75.9
0.0,0.5265,2,Beam,ENE,Head,NNW,3.9706,0.4137,-0.0752,13.58,13.2,4948.8742,1031.6,76.0
0.0,0.5515,2,Tail,NE,Head,NNW,4.078,0.3321,-0.0685,13.39,13.1,4923.2862,1027.4,75.9
0.0,0.2662,1,Tail,NNE,Head,NNW,2.6618,0.3814,-0.0671,13.47,13.1,4882.815,1021.9,76.0
0.0,0.4179,2,Tail,NE,Head,N,3.5054,0.4257,-0.0657,13.52,13.1,4935.4624,1031.0,76.1
0.0,0.6287,2,Tail,NE,Head,N,4.4089,0.3333,-0.0752,13.53,13.2,4975.9347,1033.7,76.0
0.0,0.4103,2,Tail,NE,Head,NNW,3.4726,0.4071,-0.0738,13.59,13.2,4956.9798,1033.8,76.1
0.0,0.5175,2,Beam,ENE,Head,N,3.9321,0.1321,-0.0834,13.43,13.3,4945.6906,1032.3,76.0
0.0,0.5213,2,Tail,NE,Head,WNW,3.9483,0.1662,-0.0819,13.39,13.3,4909.1633,1023.9,76.1
0.0,1.305,3,Tail,ENE,Head,NNW,8.4403,0.3134,-0.0862,13.58,13.3,4920.7687,1030.5,75.8
0.0,1.4221,3,Beam,ENE,Head,WNW,9.3769,0.2189,-0.0982,13.61,13.5,4978.4972,1037.1,76.1
0.0,1.4316,3,Beam,W,Tail,S,9.4532,0.06,-0.0982,13.44,13.5,4814.3272,1005.9,76.1
0.0,1.1125,3,Beam,ENE,Beam,W,6.9001,0.7806,-0.0848,13.43,13.3,5022.6422,1045.6,75.9
0.0,1.005,3,Beam,E,Head,NNW,6.04,0.2953,-0.0848,13.58,13.3,4995.6173,1041.1,75.9
0.0,0.2819,1,Beam,ENE,Head,NNW,2.8186,0.1667,-0.0834,13.46,13.3,4939.3235,1030.2,76.0
